ID,Origin,Site,Mine,Storage,Rep,Cu,OD,Primary_Key,Time,Media
156,C_B4,C,RT,CR,2,1200,0.014,C_B4CRTCR21200,0,1:10LB
156,C_B4,C,RT,CR,2,1200,0.015,C_B4CRTCR21200,6,1:10LB
156,C_B4,C,RT,CR,2,1200,0.015,C_B4CRTCR21200,12,1:10LB
156,C_B4,C,RT,CR,2,1200,0.015,C_B4CRTCR21200,18,1:10LB
156,C_B4,C,RT,CR,2,1200,0.015,C_B4CRTCR21200,24,1:10LB
156,C_B4,C,RT,CR,2,1200,0.016,C_B4CRTCR21200,45,1:10LB
156,C_B4,C,RT,CR,2,1200,0.015,C_B4CRTCR21200,48,1:10LB
156,C_B4,C,RT,CR,2,1200,0.016,C_B4CRTCR21200,60,1:10LB
156,C_B4,C,RT,CR,2,1200,0.017,C_B4CRTCR21200,72,1:10LB
156,C_B4,C,RT,CR,2,1200,0.018,C_B4CRTCR21200,84,1:10LB
156,C_B4,C,RT,CR,2,1200,0.018,C_B4CRTCR21200,96,1:10LB
157,C_B4,C,RT,CR,3,0,0.043,C_B4CRTCR30,0,1:10LB
157,C_B4,C,RT,CR,3,0,0.168,C_B4CRTCR30,6,1:10LB
157,C_B4,C,RT,CR,3,0,0.327,C_B4CRTCR30,12,1:10LB
157,C_B4,C,RT,CR,3,0,0.373,C_B4CRTCR30,18,1:10LB
157,C_B4,C,RT,CR,3,0,0.417,C_B4CRTCR30,24,1:10LB
157,C_B4,C,RT,CR,3,0,0.515,C_B4CRTCR30,45,1:10LB
157,C_B4,C,RT,CR,3,0,0.509,C_B4CRTCR30,48,1:10LB
157,C_B4,C,RT,CR,3,0,0.54,C_B4CRTCR30,60,1:10LB
157,C_B4,C,RT,CR,3,0,0.585,C_B4CRTCR30,72,1:10LB
157,C_B4,C,RT,CR,3,0,0.6,C_B4CRTCR30,84,1:10LB
157,C_B4,C,RT,CR,3,0,0.609,C_B4CRTCR30,96,1:10LB
158,C_B4,C,RT,CR,3,150,0.024,C_B4CRTCR3150,0,1:10LB
158,C_B4,C,RT,CR,3,150,0.084,C_B4CRTCR3150,6,1:10LB
158,C_B4,C,RT,CR,3,150,0.227,C_B4CRTCR3150,12,1:10LB
158,C_B4,C,RT,CR,3,150,0.329,C_B4CRTCR3150,18,1:10LB
158,C_B4,C,RT,CR,3,150,0.401,C_B4CRTCR3150,24,1:10LB
158,C_B4,C,RT,CR,3,150,0.501,C_B4CRTCR3150,45,1:10LB
158,C_B4,C,RT,CR,3,150,0.496,C_B4CRTCR3150,48,1:10LB
158,C_B4,C,RT,CR,3,150,0.451,C_B4CRTCR3150,60,1:10LB
158,C_B4,C,RT,CR,3,150,0.408,C_B4CRTCR3150,72,1:10LB
158,C_B4,C,RT,CR,3,150,0.366,C_B4CRTCR3150,84,1:10LB
158,C_B4,C,RT,CR,3,150,0.327,C_B4CRTCR3150,96,1:10LB
159,C_B4,C,RT,CR,3,300,0.026,C_B4CRTCR3300,0,1:10LB
159,C_B4,C,RT,CR,3,300,0.025,C_B4CRTCR3300,6,1:10LB
159,C_B4,C,RT,CR,3,300,0.024,C_B4CRTCR3300,12,1:10LB
159,C_B4,C,RT,CR,3,300,0.026,C_B4CRTCR3300,18,1:10LB
159,C_B4,C,RT,CR,3,300,0.025,C_B4CRTCR3300,24,1:10LB
159,C_B4,C,RT,CR,3,300,0.026,C_B4CRTCR3300,45,1:10LB
159,C_B4,C,RT,CR,3,300,0.025,C_B4CRTCR3300,48,1:10LB
159,C_B4,C,RT,CR,3,300,0.027,C_B4CRTCR3300,60,1:10LB
159,C_B4,C,RT,CR,3,300,0.026,C_B4CRTCR3300,72,1:10LB
159,C_B4,C,RT,CR,3,300,0.031,C_B4CRTCR3300,84,1:10LB
159,C_B4,C,RT,CR,3,300,0.044,C_B4CRTCR3300,96,1:10LB
160,C_B4,C,RT,CR,3,600,0.067,C_B4CRTCR3600,0,1:10LB
160,C_B4,C,RT,CR,3,600,0.06,C_B4CRTCR3600,6,1:10LB
160,C_B4,C,RT,CR,3,600,0.055,C_B4CRTCR3600,12,1:10LB
160,C_B4,C,RT,CR,3,600,0.053,C_B4CRTCR3600,18,1:10LB
160,C_B4,C,RT,CR,3,600,0.049,C_B4CRTCR3600,24,1:10LB
160,C_B4,C,RT,CR,3,600,0.046,C_B4CRTCR3600,45,1:10LB
160,C_B4,C,RT,CR,3,600,0.043,C_B4CRTCR3600,48,1:10LB
160,C_B4,C,RT,CR,3,600,0.041,C_B4CRTCR3600,60,1:10LB
160,C_B4,C,RT,CR,3,600,0.041,C_B4CRTCR3600,72,1:10LB
160,C_B4,C,RT,CR,3,600,0.039,C_B4CRTCR3600,84,1:10LB
160,C_B4,C,RT,CR,3,600,0.038,C_B4CRTCR3600,96,1:10LB
161,C_B4,C,RT,CR,3,750,0.077,C_B4CRTCR3750,0,1:10LB
161,C_B4,C,RT,CR,3,750,0.066,C_B4CRTCR3750,6,1:10LB
161,C_B4,C,RT,CR,3,750,0.059,C_B4CRTCR3750,12,1:10LB
161,C_B4,C,RT,CR,3,750,0.058,C_B4CRTCR3750,18,1:10LB
161,C_B4,C,RT,CR,3,750,0.053,C_B4CRTCR3750,24,1:10LB
161,C_B4,C,RT,CR,3,750,0.049,C_B4CRTCR3750,45,1:10LB
161,C_B4,C,RT,CR,3,750,0.045,C_B4CRTCR3750,48,1:10LB
161,C_B4,C,RT,CR,3,750,0.045,C_B4CRTCR3750,60,1:10LB
161,C_B4,C,RT,CR,3,750,0.041,C_B4CRTCR3750,72,1:10LB
161,C_B4,C,RT,CR,3,750,0.039,C_B4CRTCR3750,84,1:10LB
161,C_B4,C,RT,CR,3,750,0.037,C_B4CRTCR3750,96,1:10LB
162,C_B4,C,RT,CR,3,1200,0,C_B4CRTCR31200,0,1:10LB
162,C_B4,C,RT,CR,3,1200,0,C_B4CRTCR31200,6,1:10LB
162,C_B4,C,RT,CR,3,1200,0.001,C_B4CRTCR31200,12,1:10LB
162,C_B4,C,RT,CR,3,1200,0.005,C_B4CRTCR31200,18,1:10LB
162,C_B4,C,RT,CR,3,1200,0.007,C_B4CRTCR31200,24,1:10LB
162,C_B4,C,RT,CR,3,1200,0.01,C_B4CRTCR31200,45,1:10LB
162,C_B4,C,RT,CR,3,1200,0.011,C_B4CRTCR31200,48,1:10LB
162,C_B4,C,RT,CR,3,1200,0.014,C_B4CRTCR31200,60,1:10LB
162,C_B4,C,RT,CR,3,1200,0.015,C_B4CRTCR31200,72,1:10LB
162,C_B4,C,RT,CR,3,1200,0.015,C_B4CRTCR31200,84,1:10LB
162,C_B4,C,RT,CR,3,1200,0.016,C_B4CRTCR31200,96,1:10LB
163,C_B5,C,RT,CR,1,0,0.019,C_B5CRTCR10,0,1:10LB
163,C_B5,C,RT,CR,1,0,0.111,C_B5CRTCR10,6,1:10LB
163,C_B5,C,RT,CR,1,0,0.306,C_B5CRTCR10,12,1:10LB
163,C_B5,C,RT,CR,1,0,0.419,C_B5CRTCR10,18,1:10LB
163,C_B5,C,RT,CR,1,0,0.422,C_B5CRTCR10,24,1:10LB
163,C_B5,C,RT,CR,1,0,0.494,C_B5CRTCR10,45,1:10LB
163,C_B5,C,RT,CR,1,0,0.505,C_B5CRTCR10,48,1:10LB
163,C_B5,C,RT,CR,1,0,0.521,C_B5CRTCR10,60,1:10LB
163,C_B5,C,RT,CR,1,0,0.538,C_B5CRTCR10,72,1:10LB
163,C_B5,C,RT,CR,1,0,0.552,C_B5CRTCR10,84,1:10LB
163,C_B5,C,RT,CR,1,0,0.556,C_B5CRTCR10,96,1:10LB
164,C_B5,C,RT,CR,1,150,0.016,C_B5CRTCR1150,0,1:10LB
164,C_B5,C,RT,CR,1,150,0.017,C_B5CRTCR1150,6,1:10LB
164,C_B5,C,RT,CR,1,150,0.017,C_B5CRTCR1150,12,1:10LB
164,C_B5,C,RT,CR,1,150,0.018,C_B5CRTCR1150,18,1:10LB
164,C_B5,C,RT,CR,1,150,0.019,C_B5CRTCR1150,24,1:10LB
164,C_B5,C,RT,CR,1,150,0.325,C_B5CRTCR1150,45,1:10LB
164,C_B5,C,RT,CR,1,150,0.374,C_B5CRTCR1150,48,1:10LB
164,C_B5,C,RT,CR,1,150,0.472,C_B5CRTCR1150,60,1:10LB
164,C_B5,C,RT,CR,1,150,0.469,C_B5CRTCR1150,72,1:10LB
164,C_B5,C,RT,CR,1,150,0.449,C_B5CRTCR1150,84,1:10LB
164,C_B5,C,RT,CR,1,150,0.38,C_B5CRTCR1150,96,1:10LB
165,C_B5,C,RT,CR,1,300,0,C_B5CRTCR1300,0,1:10LB
165,C_B5,C,RT,CR,1,300,0,C_B5CRTCR1300,6,1:10LB
165,C_B5,C,RT,CR,1,300,0,C_B5CRTCR1300,12,1:10LB
165,C_B5,C,RT,CR,1,300,0,C_B5CRTCR1300,18,1:10LB
165,C_B5,C,RT,CR,1,300,0.001,C_B5CRTCR1300,24,1:10LB
165,C_B5,C,RT,CR,1,300,0.013,C_B5CRTCR1300,45,1:10LB
165,C_B5,C,RT,CR,1,300,0.021,C_B5CRTCR1300,48,1:10LB
165,C_B5,C,RT,CR,1,300,0.029,C_B5CRTCR1300,60,1:10LB
165,C_B5,C,RT,CR,1,300,0.026,C_B5CRTCR1300,72,1:10LB
165,C_B5,C,RT,CR,1,300,0.023,C_B5CRTCR1300,84,1:10LB
165,C_B5,C,RT,CR,1,300,0.016,C_B5CRTCR1300,96,1:10LB
166,C_B5,C,RT,CR,1,600,0.019,C_B5CRTCR1600,0,1:10LB
166,C_B5,C,RT,CR,1,600,0.023,C_B5CRTCR1600,6,1:10LB
166,C_B5,C,RT,CR,1,600,0.026,C_B5CRTCR1600,12,1:10LB
166,C_B5,C,RT,CR,1,600,0.025,C_B5CRTCR1600,18,1:10LB
166,C_B5,C,RT,CR,1,600,0.025,C_B5CRTCR1600,24,1:10LB
166,C_B5,C,RT,CR,1,600,0.024,C_B5CRTCR1600,45,1:10LB
166,C_B5,C,RT,CR,1,600,0.023,C_B5CRTCR1600,48,1:10LB
166,C_B5,C,RT,CR,1,600,0.024,C_B5CRTCR1600,60,1:10LB
166,C_B5,C,RT,CR,1,600,0.024,C_B5CRTCR1600,72,1:10LB
166,C_B5,C,RT,CR,1,600,0.025,C_B5CRTCR1600,84,1:10LB
166,C_B5,C,RT,CR,1,600,0.026,C_B5CRTCR1600,96,1:10LB
167,C_B5,C,RT,CR,1,750,0.003,C_B5CRTCR1750,0,1:10LB
167,C_B5,C,RT,CR,1,750,0.009,C_B5CRTCR1750,6,1:10LB
167,C_B5,C,RT,CR,1,750,0.009,C_B5CRTCR1750,12,1:10LB
167,C_B5,C,RT,CR,1,750,0.012,C_B5CRTCR1750,18,1:10LB
167,C_B5,C,RT,CR,1,750,0.013,C_B5CRTCR1750,24,1:10LB
167,C_B5,C,RT,CR,1,750,0.015,C_B5CRTCR1750,45,1:10LB
167,C_B5,C,RT,CR,1,750,0.017,C_B5CRTCR1750,48,1:10LB
167,C_B5,C,RT,CR,1,750,0.016,C_B5CRTCR1750,60,1:10LB
167,C_B5,C,RT,CR,1,750,0.018,C_B5CRTCR1750,72,1:10LB
167,C_B5,C,RT,CR,1,750,0.018,C_B5CRTCR1750,84,1:10LB
167,C_B5,C,RT,CR,1,750,0.018,C_B5CRTCR1750,96,1:10LB
168,C_B5,C,RT,CR,1,1200,0.029,C_B5CRTCR11200,0,1:10LB
168,C_B5,C,RT,CR,1,1200,0.032,C_B5CRTCR11200,6,1:10LB
168,C_B5,C,RT,CR,1,1200,0.031,C_B5CRTCR11200,12,1:10LB
168,C_B5,C,RT,CR,1,1200,0.02,C_B5CRTCR11200,18,1:10LB
168,C_B5,C,RT,CR,1,1200,0.006,C_B5CRTCR11200,24,1:10LB
168,C_B5,C,RT,CR,1,1200,0.013,C_B5CRTCR11200,45,1:10LB
168,C_B5,C,RT,CR,1,1200,0.015,C_B5CRTCR11200,48,1:10LB
168,C_B5,C,RT,CR,1,1200,0.01,C_B5CRTCR11200,60,1:10LB
168,C_B5,C,RT,CR,1,1200,0.007,C_B5CRTCR11200,72,1:10LB
168,C_B5,C,RT,CR,1,1200,0.011,C_B5CRTCR11200,84,1:10LB
168,C_B5,C,RT,CR,1,1200,0.029,C_B5CRTCR11200,96,1:10LB
169,C_B5,C,RT,CR,2,0,0.021,C_B5CRTCR20,0,1:10LB
169,C_B5,C,RT,CR,2,0,0.105,C_B5CRTCR20,6,1:10LB
169,C_B5,C,RT,CR,2,0,0.305,C_B5CRTCR20,12,1:10LB
169,C_B5,C,RT,CR,2,0,0.402,C_B5CRTCR20,18,1:10LB
169,C_B5,C,RT,CR,2,0,0.427,C_B5CRTCR20,24,1:10LB
169,C_B5,C,RT,CR,2,0,0.483,C_B5CRTCR20,45,1:10LB
169,C_B5,C,RT,CR,2,0,0.504,C_B5CRTCR20,48,1:10LB
169,C_B5,C,RT,CR,2,0,0.521,C_B5CRTCR20,60,1:10LB
169,C_B5,C,RT,CR,2,0,0.537,C_B5CRTCR20,72,1:10LB
169,C_B5,C,RT,CR,2,0,0.55,C_B5CRTCR20,84,1:10LB
169,C_B5,C,RT,CR,2,0,0.554,C_B5CRTCR20,96,1:10LB
170,C_B5,C,RT,CR,2,150,0.016,C_B5CRTCR2150,0,1:10LB
170,C_B5,C,RT,CR,2,150,0.017,C_B5CRTCR2150,6,1:10LB
170,C_B5,C,RT,CR,2,150,0.018,C_B5CRTCR2150,12,1:10LB
170,C_B5,C,RT,CR,2,150,0.016,C_B5CRTCR2150,18,1:10LB
170,C_B5,C,RT,CR,2,150,0.02,C_B5CRTCR2150,24,1:10LB
170,C_B5,C,RT,CR,2,150,0.281,C_B5CRTCR2150,45,1:10LB
170,C_B5,C,RT,CR,2,150,0.342,C_B5CRTCR2150,48,1:10LB
170,C_B5,C,RT,CR,2,150,0.46,C_B5CRTCR2150,60,1:10LB
170,C_B5,C,RT,CR,2,150,0.491,C_B5CRTCR2150,72,1:10LB
170,C_B5,C,RT,CR,2,150,0.455,C_B5CRTCR2150,84,1:10LB
170,C_B5,C,RT,CR,2,150,0.39,C_B5CRTCR2150,96,1:10LB
171,C_B5,C,RT,CR,2,300,0.022,C_B5CRTCR2300,0,1:10LB
171,C_B5,C,RT,CR,2,300,0.018,C_B5CRTCR2300,6,1:10LB
171,C_B5,C,RT,CR,2,300,0.017,C_B5CRTCR2300,12,1:10LB
171,C_B5,C,RT,CR,2,300,0.017,C_B5CRTCR2300,18,1:10LB
171,C_B5,C,RT,CR,2,300,0.019,C_B5CRTCR2300,24,1:10LB
171,C_B5,C,RT,CR,2,300,0.02,C_B5CRTCR2300,45,1:10LB
171,C_B5,C,RT,CR,2,300,0.02,C_B5CRTCR2300,48,1:10LB
171,C_B5,C,RT,CR,2,300,0.024,C_B5CRTCR2300,60,1:10LB
171,C_B5,C,RT,CR,2,300,0.035,C_B5CRTCR2300,72,1:10LB
171,C_B5,C,RT,CR,2,300,0.035,C_B5CRTCR2300,84,1:10LB
171,C_B5,C,RT,CR,2,300,0.034,C_B5CRTCR2300,96,1:10LB
172,C_B5,C,RT,CR,2,600,0.025,C_B5CRTCR2600,0,1:10LB
172,C_B5,C,RT,CR,2,600,0.026,C_B5CRTCR2600,6,1:10LB
172,C_B5,C,RT,CR,2,600,0.027,C_B5CRTCR2600,12,1:10LB
172,C_B5,C,RT,CR,2,600,0.027,C_B5CRTCR2600,18,1:10LB
172,C_B5,C,RT,CR,2,600,0.028,C_B5CRTCR2600,24,1:10LB
172,C_B5,C,RT,CR,2,600,0.028,C_B5CRTCR2600,45,1:10LB
172,C_B5,C,RT,CR,2,600,0.026,C_B5CRTCR2600,48,1:10LB
172,C_B5,C,RT,CR,2,600,0.028,C_B5CRTCR2600,60,1:10LB
172,C_B5,C,RT,CR,2,600,0.026,C_B5CRTCR2600,72,1:10LB
172,C_B5,C,RT,CR,2,600,0.027,C_B5CRTCR2600,84,1:10LB
172,C_B5,C,RT,CR,2,600,0.026,C_B5CRTCR2600,96,1:10LB
173,C_B5,C,RT,CR,2,750,0.115,C_B5CRTCR2750,0,1:10LB
173,C_B5,C,RT,CR,2,750,0.091,C_B5CRTCR2750,6,1:10LB
173,C_B5,C,RT,CR,2,750,0.077,C_B5CRTCR2750,12,1:10LB
173,C_B5,C,RT,CR,2,750,0.065,C_B5CRTCR2750,18,1:10LB
173,C_B5,C,RT,CR,2,750,0.058,C_B5CRTCR2750,24,1:10LB
173,C_B5,C,RT,CR,2,750,0.053,C_B5CRTCR2750,45,1:10LB
173,C_B5,C,RT,CR,2,750,0.047,C_B5CRTCR2750,48,1:10LB
173,C_B5,C,RT,CR,2,750,0.043,C_B5CRTCR2750,60,1:10LB
173,C_B5,C,RT,CR,2,750,0.038,C_B5CRTCR2750,72,1:10LB
173,C_B5,C,RT,CR,2,750,0.035,C_B5CRTCR2750,84,1:10LB
173,C_B5,C,RT,CR,2,750,0.034,C_B5CRTCR2750,96,1:10LB
174,C_B5,C,RT,CR,2,1200,0.013,C_B5CRTCR21200,0,1:10LB
174,C_B5,C,RT,CR,2,1200,0.015,C_B5CRTCR21200,6,1:10LB
174,C_B5,C,RT,CR,2,1200,0.014,C_B5CRTCR21200,12,1:10LB
174,C_B5,C,RT,CR,2,1200,0.016,C_B5CRTCR21200,18,1:10LB
174,C_B5,C,RT,CR,2,1200,0.015,C_B5CRTCR21200,24,1:10LB
174,C_B5,C,RT,CR,2,1200,0.015,C_B5CRTCR21200,45,1:10LB
174,C_B5,C,RT,CR,2,1200,0.014,C_B5CRTCR21200,48,1:10LB
174,C_B5,C,RT,CR,2,1200,0.015,C_B5CRTCR21200,60,1:10LB
174,C_B5,C,RT,CR,2,1200,0.016,C_B5CRTCR21200,72,1:10LB
174,C_B5,C,RT,CR,2,1200,0.018,C_B5CRTCR21200,84,1:10LB
174,C_B5,C,RT,CR,2,1200,0.016,C_B5CRTCR21200,96,1:10LB
175,C_B5,C,RT,CR,3,0,0.024,C_B5CRTCR30,0,1:10LB
175,C_B5,C,RT,CR,3,0,0.105,C_B5CRTCR30,6,1:10LB
175,C_B5,C,RT,CR,3,0,0.284,C_B5CRTCR30,12,1:10LB
175,C_B5,C,RT,CR,3,0,0.405,C_B5CRTCR30,18,1:10LB
175,C_B5,C,RT,CR,3,0,0.428,C_B5CRTCR30,24,1:10LB
175,C_B5,C,RT,CR,3,0,0.476,C_B5CRTCR30,45,1:10LB
175,C_B5,C,RT,CR,3,0,0.497,C_B5CRTCR30,48,1:10LB
175,C_B5,C,RT,CR,3,0,0.515,C_B5CRTCR30,60,1:10LB
175,C_B5,C,RT,CR,3,0,0.534,C_B5CRTCR30,72,1:10LB
175,C_B5,C,RT,CR,3,0,0.535,C_B5CRTCR30,84,1:10LB
175,C_B5,C,RT,CR,3,0,0.536,C_B5CRTCR30,96,1:10LB
176,C_B5,C,RT,CR,3,150,0.031,C_B5CRTCR3150,0,1:10LB
176,C_B5,C,RT,CR,3,150,0.032,C_B5CRTCR3150,6,1:10LB
176,C_B5,C,RT,CR,3,150,0.032,C_B5CRTCR3150,12,1:10LB
176,C_B5,C,RT,CR,3,150,0.032,C_B5CRTCR3150,18,1:10LB
176,C_B5,C,RT,CR,3,150,0.033,C_B5CRTCR3150,24,1:10LB
176,C_B5,C,RT,CR,3,150,0.288,C_B5CRTCR3150,45,1:10LB
176,C_B5,C,RT,CR,3,150,0.348,C_B5CRTCR3150,48,1:10LB
176,C_B5,C,RT,CR,3,150,0.469,C_B5CRTCR3150,60,1:10LB
176,C_B5,C,RT,CR,3,150,0.506,C_B5CRTCR3150,72,1:10LB
176,C_B5,C,RT,CR,3,150,0.478,C_B5CRTCR3150,84,1:10LB
176,C_B5,C,RT,CR,3,150,0.429,C_B5CRTCR3150,96,1:10LB
177,C_B5,C,RT,CR,3,300,0.02,C_B5CRTCR3300,0,1:10LB
177,C_B5,C,RT,CR,3,300,0.021,C_B5CRTCR3300,6,1:10LB
177,C_B5,C,RT,CR,3,300,0.021,C_B5CRTCR3300,12,1:10LB
177,C_B5,C,RT,CR,3,300,0.021,C_B5CRTCR3300,18,1:10LB
177,C_B5,C,RT,CR,3,300,0.02,C_B5CRTCR3300,24,1:10LB
177,C_B5,C,RT,CR,3,300,0.021,C_B5CRTCR3300,45,1:10LB
177,C_B5,C,RT,CR,3,300,0.019,C_B5CRTCR3300,48,1:10LB
177,C_B5,C,RT,CR,3,300,0.021,C_B5CRTCR3300,60,1:10LB
177,C_B5,C,RT,CR,3,300,0.02,C_B5CRTCR3300,72,1:10LB
177,C_B5,C,RT,CR,3,300,0.025,C_B5CRTCR3300,84,1:10LB
177,C_B5,C,RT,CR,3,300,0.037,C_B5CRTCR3300,96,1:10LB
178,C_B5,C,RT,CR,3,600,0.021,C_B5CRTCR3600,0,1:10LB
178,C_B5,C,RT,CR,3,600,0.024,C_B5CRTCR3600,6,1:10LB
178,C_B5,C,RT,CR,3,600,0.026,C_B5CRTCR3600,12,1:10LB
178,C_B5,C,RT,CR,3,600,0.025,C_B5CRTCR3600,18,1:10LB
178,C_B5,C,RT,CR,3,600,0.026,C_B5CRTCR3600,24,1:10LB
178,C_B5,C,RT,CR,3,600,0.025,C_B5CRTCR3600,45,1:10LB
178,C_B5,C,RT,CR,3,600,0.024,C_B5CRTCR3600,48,1:10LB
178,C_B5,C,RT,CR,3,600,0.023,C_B5CRTCR3600,60,1:10LB
178,C_B5,C,RT,CR,3,600,0.026,C_B5CRTCR3600,72,1:10LB
178,C_B5,C,RT,CR,3,600,0.025,C_B5CRTCR3600,84,1:10LB
178,C_B5,C,RT,CR,3,600,0.024,C_B5CRTCR3600,96,1:10LB
179,C_B5,C,RT,CR,3,750,0.029,C_B5CRTCR3750,0,1:10LB
179,C_B5,C,RT,CR,3,750,0.031,C_B5CRTCR3750,6,1:10LB
179,C_B5,C,RT,CR,3,750,0.029,C_B5CRTCR3750,12,1:10LB
179,C_B5,C,RT,CR,3,750,0.031,C_B5CRTCR3750,18,1:10LB
179,C_B5,C,RT,CR,3,750,0.029,C_B5CRTCR3750,24,1:10LB
179,C_B5,C,RT,CR,3,750,0.03,C_B5CRTCR3750,45,1:10LB
179,C_B5,C,RT,CR,3,750,0.029,C_B5CRTCR3750,48,1:10LB
179,C_B5,C,RT,CR,3,750,0.029,C_B5CRTCR3750,60,1:10LB
179,C_B5,C,RT,CR,3,750,0.027,C_B5CRTCR3750,72,1:10LB
179,C_B5,C,RT,CR,3,750,0.028,C_B5CRTCR3750,84,1:10LB
179,C_B5,C,RT,CR,3,750,0.028,C_B5CRTCR3750,96,1:10LB
180,C_B5,C,RT,CR,3,1200,0,C_B5CRTCR31200,0,1:10LB
180,C_B5,C,RT,CR,3,1200,0.004,C_B5CRTCR31200,6,1:10LB
180,C_B5,C,RT,CR,3,1200,0.004,C_B5CRTCR31200,12,1:10LB
180,C_B5,C,RT,CR,3,1200,0.007,C_B5CRTCR31200,18,1:10LB
180,C_B5,C,RT,CR,3,1200,0.01,C_B5CRTCR31200,24,1:10LB
180,C_B5,C,RT,CR,3,1200,0.011,C_B5CRTCR31200,45,1:10LB
180,C_B5,C,RT,CR,3,1200,0.014,C_B5CRTCR31200,48,1:10LB
180,C_B5,C,RT,CR,3,1200,0.013,C_B5CRTCR31200,60,1:10LB
180,C_B5,C,RT,CR,3,1200,0.013,C_B5CRTCR31200,72,1:10LB
180,C_B5,C,RT,CR,3,1200,0.014,C_B5CRTCR31200,84,1:10LB
180,C_B5,C,RT,CR,3,1200,0.015,C_B5CRTCR31200,96,1:10LB
181,D_B1,D,RT,CR,1,0,0.02,D_B1DRTCR10,0,1:10LB
181,D_B1,D,RT,CR,1,0,0.171,D_B1DRTCR10,6,1:10LB
181,D_B1,D,RT,CR,1,0,0.348,D_B1DRTCR10,12,1:10LB
181,D_B1,D,RT,CR,1,0,0.389,D_B1DRTCR10,18,1:10LB
181,D_B1,D,RT,CR,1,0,0.438,D_B1DRTCR10,24,1:10LB
181,D_B1,D,RT,CR,1,0,0.512,D_B1DRTCR10,45,1:10LB
181,D_B1,D,RT,CR,1,0,0.514,D_B1DRTCR10,48,1:10LB
181,D_B1,D,RT,CR,1,0,0.537,D_B1DRTCR10,60,1:10LB
181,D_B1,D,RT,CR,1,0,0.56,D_B1DRTCR10,72,1:10LB
181,D_B1,D,RT,CR,1,0,0.567,D_B1DRTCR10,84,1:10LB
181,D_B1,D,RT,CR,1,0,0.567,D_B1DRTCR10,96,1:10LB
182,D_B1,D,RT,CR,1,150,0.039,D_B1DRTCR1150,0,1:10LB
182,D_B1,D,RT,CR,1,150,0.095,D_B1DRTCR1150,6,1:10LB
182,D_B1,D,RT,CR,1,150,0.238,D_B1DRTCR1150,12,1:10LB
182,D_B1,D,RT,CR,1,150,0.341,D_B1DRTCR1150,18,1:10LB
182,D_B1,D,RT,CR,1,150,0.414,D_B1DRTCR1150,24,1:10LB
182,D_B1,D,RT,CR,1,150,0.509,D_B1DRTCR1150,45,1:10LB
182,D_B1,D,RT,CR,1,150,0.489,D_B1DRTCR1150,48,1:10LB
182,D_B1,D,RT,CR,1,150,0.466,D_B1DRTCR1150,60,1:10LB
182,D_B1,D,RT,CR,1,150,0.41,D_B1DRTCR1150,72,1:10LB
182,D_B1,D,RT,CR,1,150,0.346,D_B1DRTCR1150,84,1:10LB
182,D_B1,D,RT,CR,1,150,0.302,D_B1DRTCR1150,96,1:10LB
183,D_B1,D,RT,CR,1,300,0.187,D_B1DRTCR1300,0,1:10LB
183,D_B1,D,RT,CR,1,300,0.125,D_B1DRTCR1300,6,1:10LB
183,D_B1,D,RT,CR,1,300,0.106,D_B1DRTCR1300,12,1:10LB
183,D_B1,D,RT,CR,1,300,0.085,D_B1DRTCR1300,18,1:10LB
183,D_B1,D,RT,CR,1,300,0.072,D_B1DRTCR1300,24,1:10LB
183,D_B1,D,RT,CR,1,300,0.067,D_B1DRTCR1300,45,1:10LB
183,D_B1,D,RT,CR,1,300,0.059,D_B1DRTCR1300,48,1:10LB
183,D_B1,D,RT,CR,1,300,0.066,D_B1DRTCR1300,60,1:10LB
183,D_B1,D,RT,CR,1,300,0.272,D_B1DRTCR1300,72,1:10LB
183,D_B1,D,RT,CR,1,300,0.428,D_B1DRTCR1300,84,1:10LB
183,D_B1,D,RT,CR,1,300,0.492,D_B1DRTCR1300,96,1:10LB
184,D_B1,D,RT,CR,1,600,0.016,D_B1DRTCR1600,0,1:10LB
184,D_B1,D,RT,CR,1,600,0.018,D_B1DRTCR1600,6,1:10LB
184,D_B1,D,RT,CR,1,600,0.023,D_B1DRTCR1600,12,1:10LB
184,D_B1,D,RT,CR,1,600,0.021,D_B1DRTCR1600,18,1:10LB
184,D_B1,D,RT,CR,1,600,0.024,D_B1DRTCR1600,24,1:10LB
184,D_B1,D,RT,CR,1,600,0.023,D_B1DRTCR1600,45,1:10LB
184,D_B1,D,RT,CR,1,600,0.023,D_B1DRTCR1600,48,1:10LB
184,D_B1,D,RT,CR,1,600,0.023,D_B1DRTCR1600,60,1:10LB
184,D_B1,D,RT,CR,1,600,0.025,D_B1DRTCR1600,72,1:10LB
184,D_B1,D,RT,CR,1,600,0.024,D_B1DRTCR1600,84,1:10LB
184,D_B1,D,RT,CR,1,600,0.024,D_B1DRTCR1600,96,1:10LB
185,D_B1,D,RT,CR,1,750,0.035,D_B1DRTCR1750,0,1:10LB
185,D_B1,D,RT,CR,1,750,0.032,D_B1DRTCR1750,6,1:10LB
185,D_B1,D,RT,CR,1,750,0.031,D_B1DRTCR1750,12,1:10LB
185,D_B1,D,RT,CR,1,750,0.032,D_B1DRTCR1750,18,1:10LB
185,D_B1,D,RT,CR,1,750,0.03,D_B1DRTCR1750,24,1:10LB
